Series_reference,Period,Type,Data_value,Lower_CI,Upper_CI,Units,Indicator,Cause,Validation,Population,Age,Severity
w14,2018,Single year,1.8694595,1.313950167,2.424968833,"Per 100,000 people",Age-standardised rate,Work,Validated,Whole pop,All ages,Fatal
w14,2019,Single year,2.636990928,1.977822369,3.296159488,"Per 100,000 people",Age-standardised rate,Work,Validated,Whole pop,All ages,Fatal
w12,2002,Single year,96,76.79635329,115.2036467,Injuries,Number,Work,Validated,Whole pop,All ages,Fatal
w12,2003,Single year,92,73.20068588,110.7993141,Injuries,Number,Work,Validated,Whole pop,All ages,Fatal
w12,2004,Single year,79,61.57945905,96.42054095,Injuries,Number,Work,Validated,Whole pop,All ages,Fatal
w12,2005,Single year,75,58.02621399,91.97378601,Injuries,Number,Work,Validated,Whole pop,All ages,Fatal
w12,2006,Single year,75,58.02621399,91.97378601,Injuries,Number,Work,Validated,Whole pop,All ages,Fatal
w12,2007,Single year,57,42.20259642,71.79740358,Injuries,Number,Work,Validated,Whole pop,All ages,Fatal
w12,2008,Single year,68,51.83772294,84.16227706,Injuries,Number,Work,Validated,Whole pop,All ages,Fatal
w12,2009,Single year,71,54.48504992,87.51495008,Injuries,Number,Work,Validated,Whole pop,All ages,Fatal
w12,2010,Single year,90,71.40614903,108.593851,Injuries,Number,Work,Validated,Whole pop,All ages,Fatal
w12,2011,Single year,119,97.61931714,140.3806829,Injuries,Number,Work,Validated,Whole pop,All ages,Fatal
w12,2012,Single year,52,37.86649871,66.13350129,Injuries,Number,Work,Validated,Whole pop,All ages,Fatal
w12,2013,Single year,53,38.73124681,67.26875319,Injuries,Number,Work,Validated,Whole pop,All ages,Fatal
w12,2014,Single year,51,37.00305748,64.99694252,Injuries,Number,Work,Validated,Whole pop,All ages,Fatal
w12,2015,Single year,47,33.56316389,60.43683611,Injuries,Number,Work,Validated,Whole pop,All ages,Fatal
w12,2016,Single year,55,40.46451806,69.53548194,Injuries,Number,Work,Validated,Whole pop,All ages,Fatal
w12,2017,Single year,65,49.19826518,80.80173482,Injuries,Number,Work,Validated,Whole pop,All ages,Fatal
w12,2018,Single year,49,35.28025211,62.71974789,Injuries,Number,Work,Validated,Whole pop,All ages,Fatal
w12,2019,Single year,72,55.36915411,88.63084589,Injuries,Number,Work,Validated,Whole pop,All ages,Fatal
s12,2000,Single year,13.81600451,10.7784804,16.85352862,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Maori,All ages,Fatal
s12,2001,Single year,13.39323563,10.43390766,16.3525636,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Maori,All ages,Fatal
s12,2002,Single year,13.42725362,10.48385598,16.37065127,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Maori,All ages,Fatal
s12,2003,Single year,14.4278607,11.39613151,17.45958989,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Maori,All ages,Fatal
s12,2004,Single year,17.98562634,14.62391982,21.34733286,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Maori,All ages,Fatal
s12,2005,Single year,17.00123182,13.74729836,20.25516527,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Maori,All ages,Fatal
s12,2006,Single year,17.24806281,13.99046237,20.50566325,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Maori,All ages,Fatal
s12,2007,Single year,15.25860975,12.22978663,18.28743286,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Maori,All ages,Fatal
s12,2008,Single year,13.12628334,10.3581992,15.89436748,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Maori,All ages,Fatal
s12,2009,Single year,12.13032508,9.508558216,14.75209194,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Maori,All ages,Fatal
s12,2010,Single year,14.54882561,11.70921399,17.38843724,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Maori,All ages,Fatal
s12,2011,Single year,15.96582668,13.00156293,18.93009042,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Maori,All ages,Fatal
s12,2012,Single year,16.60994888,13.60158098,19.61831677,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Maori,All ages,Fatal
s12,2013,Single year,14.31238435,11.53374436,17.09102434,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Maori,All ages,Fatal
s12,2014,Single year,12.66826239,10.06493702,15.27158776,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Maori,All ages,Fatal
s12,2015,Single year,15.61496568,12.75498248,18.47494888,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Maori,All ages,Fatal
s12,2016,Single year,17.14935002,14.20931087,20.08938918,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Maori,All ages,Fatal
s12,2017,Single year,17.5371517,14.59811424,20.47618916,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Maori,All ages,Fatal
s11,2000,Single year,80,62.46954919,97.53045081,Injuries,Number,Intentional self-harm,Validated,Maori,All ages,Fatal
s11,2001,Single year,79,61.57945905,96.42054095,Injuries,Number,Intentional self-harm,Validated,Maori,All ages,Fatal
s11,2002,Single year,80,62.46954919,97.53045081,Injuries,Number,Intentional self-harm,Validated,Maori,All ages,Fatal
s11,2003,Single year,87,68.71867299,105.281327,Injuries,Number,Intentional self-harm,Validated,Maori,All ages,Fatal
s11,2004,Single year,110,89.44372431,130.5562757,Injuries,Number,Intentional self-harm,Validated,Maori,All ages,Fatal
s11,2005,Single year,105,84.91634555,125.0836545,Injuries,Number,Intentional self-harm,Validated,Maori,All ages,Fatal
s11,2006,Single year,108,87.63145679,128.3685432,Injuries,Number,Intentional self-harm,Validated,Maori,All ages,Fatal
s11,2007,Single year,98,78.59734646,117.4026535,Injuries,Number,Intentional self-harm,Validated,Maori,All ages,Fatal
s11,2008,Single year,87,68.71867299,105.281327,Injuries,Number,Intentional self-harm,Validated,Maori,All ages,Fatal
s11,2009,Single year,83,65.1438783,100.8561217,Injuries,Number,Intentional self-harm,Validated,Maori,All ages,Fatal
s11,2010,Single year,102,82.20533406,121.7946659,Injuries,Number,Intentional self-harm,Validated,Maori,All ages,Fatal
s11,2011,Single year,113,92.16529706,133.8347029,Injuries,Number,Intentional self-harm,Validated,Maori,All ages,Fatal
s11,2012,Single year,119,97.61931714,140.3806829,Injuries,Number,Intentional self-harm,Validated,Maori,All ages,Fatal
s11,2013,Single year,104,84.01221079,123.9877892,Injuries,Number,Intentional self-harm,Validated,Maori,All ages,Fatal
s11,2014,Single year,93,74.09879183,111.9012082,Injuries,Number,Intentional self-harm,Validated,Maori,All ages,Fatal
s11,2015,Single year,118,96.70934147,139.2906585,Injuries,Number,Intentional self-harm,Validated,Maori,All ages,Fatal
s11,2016,Single year,135,112.2272764,157.7727236,Injuries,Number,Intentional self-harm,Validated,Maori,All ages,Fatal
s11,2017,Single year,141,117.7267172,164.2732828,Injuries,Number,Intentional self-harm,Validated,Maori,All ages,Fatal
m12,2000,Single year,4.107547295,2.764780941,5.45031365,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
m12,2001,Single year,3.321194403,2.112185615,4.530203191,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
m12,2002,Single year,3.625558313,2.369361277,4.881755349,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
m12,2003,Single year,3.035140179,1.890299736,4.179980621,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
m12,2004,Single year,2.01432756,1.083757649,2.944897472,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
m12,2005,Single year,3.26229111,2.074934556,4.449647663,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
m12,2006,Single year,2.708351707,1.624754743,3.79194867,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
m12,2007,Single year,3.36230414,2.158704429,4.565903851,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
m12,2008,Single year,2.332513036,1.333875322,3.33115075,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
m12,2009,Single year,2.424494905,1.409864106,3.439125704,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
m12,2010,Single year,1.630815378,0.803628004,2.458002753,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
m12,2011,Single year,1.111412238,0.421029857,1.801794619,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
m12,2012,Single year,1.594113121,0.75799208,2.430234162,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
m12,2013,Single year,0.744967187,0.191677159,1.298257215,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
m12,2014,Single year,1.420409071,0.646873933,2.193944209,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
m12,2015,Single year,1.088575686,0.412633994,1.764517377,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
m12,2016,Single year,1.652865984,0.814484415,2.491247554,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
m12,2017,Single year,1.36749056,0.623039436,2.111941683,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
m11,2000,Single year,36,24.24021609,47.75978391,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
m11,2001,Single year,29,18.44527093,39.55472907,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
m11,2002,Single year,32,20.91276941,43.08723059,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
m11,2003,Single year,27,16.81572839,37.18427161,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
m11,2004,Single year,18,9.684577054,26.31542295,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
m11,2005,Single year,29,18.44527093,39.55472907,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
m11,2006,Single year,24,14.39817665,33.60182335,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
m11,2007,Single year,30,19.26483514,40.73516486,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
m11,2008,Single year,21,12.01831668,29.98168332,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
m11,2009,Single year,22,12.80695404,31.19304596,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
m11,2010,Single year,15,7.409092129,22.59090787,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
m11,2011,Single year,10,3.802049677,16.19795032,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
m11,2012,Single year,14,6.666486279,21.33351372,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
m11,2013,Single year,7,1.814422718,12.18557728,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
m11,2014,Single year,13,5.933249356,20.06675064,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
m11,2015,Single year,10,3.802049677,16.19795032,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
m11,2016,Single year,15,7.409092129,22.59090787,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
m11,2017,Single year,13,5.933249356,20.06675064,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
f02c,2000,Single year,589.6356412,378.5353228,800.7359595,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,75+ years,Serious non-fatal
f02c,2001,Single year,483.0168409,297.3087657,668.7249161,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,75+ years,Serious non-fatal
f02c,2002,Single year,524.5209992,336.8111002,712.2308981,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,75+ years,Serious non-fatal
f02c,2003,Single year,465.890183,293.3252153,638.4551508,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,75+ years,Serious non-fatal
f02c,2004,Single year,613.2860252,420.7984482,805.7736023,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,75+ years,Serious non-fatal
f02c,2005,Single year,691.9181793,494.0133528,889.8230058,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,75+ years,Serious non-fatal
f02c,2006,Single year,804.438545,597.2039735,1011.673116,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,75+ years,Serious non-fatal
f02c,2007,Single year,594.4767354,420.4783091,768.4751618,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,75+ years,Serious non-fatal
f02c,2008,Single year,619.8904699,449.3848373,790.3961026,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,75+ years,Serious non-fatal
f02c,2009,Single year,598.1013503,438.2747524,757.9279483,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,75+ years,Serious non-fatal
f02c,2010,Single year,453.2943662,319.0756658,587.5130667,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,75+ years,Serious non-fatal
f02c,2011,Single year,636.9266288,481.860282,791.9929755,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,75+ years,Serious non-fatal
f02c,2012,Single year,698.2662269,542.9470712,853.5853826,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,75+ years,Serious non-fatal
f02c,2013,Single year,800.7816884,639.3290723,962.2343045,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,75+ years,Serious non-fatal
f02c,2014,Single year,670.1352865,527.2740741,812.9964989,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,75+ years,Serious non-fatal
f02c,2015,Single year,573.7260619,446.1287555,701.3233684,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,75+ years,Serious non-fatal
f02c,2016,Single year,774.0607395,630.3230011,917.7984778,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,75+ years,Serious non-fatal
f02c,2017,Single year,837.2739466,692.8134803,981.7344129,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,75+ years,Serious non-fatal
f02c,2018,Single year,694.3889663,566.3067009,822.4712318,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,75+ years,Serious non-fatal
f02c,2019,Single year,808.0509672,672.8305091,943.2714254,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,75+ years,Serious non-fatal
f01c,2000,Single year,30,19.26483514,40.73516486,Injuries,Number,Falls,Validated,Maori,75+ years,Serious non-fatal
f01c,2001,Single year,26,16.0061054,35.9938946,Injuries,Number,Falls,Validated,Maori,75+ years,Serious non-fatal
f01c,2002,Single year,30,19.26483514,40.73516486,Injuries,Number,Falls,Validated,Maori,75+ years,Serious non-fatal
f01c,2003,Single year,28,17.62884544,38.37115456,Injuries,Number,Falls,Validated,Maori,75+ years,Serious non-fatal
f01c,2004,Single year,39,26.76002884,51.23997116,Injuries,Number,Falls,Validated,Maori,75+ years,Serious non-fatal
f01c,2005,Single year,47,33.56316389,60.43683611,Injuries,Number,Falls,Validated,Maori,75+ years,Serious non-fatal
f01c,2006,Single year,58,43.073359,72.926641,Injuries,Number,Falls,Validated,Maori,75+ years,Serious non-fatal
f01c,2007,Single year,45,31.85216189,58.14783811,Injuries,Number,Falls,Validated,Maori,75+ years,Serious non-fatal
f01c,2008,Single year,51,37.00305748,64.99694252,Injuries,Number,Falls,Validated,Maori,75+ years,Serious non-fatal
